Pollutant,Time,Season,Tertile,Source,Value
NO2,2009,Spring,Low,Building Density,23.982
NO2,2009,Spring,Medium,Building Density,28.13
NO2,2009,Spring,High,Building Density,40.213
NO2,2009,Spring,Low,Traffic Density,26.407
NO2,2009,Spring,Medium,Traffic Density,26.274
NO2,2009,Spring,High,Traffic Density,39.644
NO2,2009,Spring,ALL,ALL,28.094
NO2,2009,Summer,Low,Building Density,20.009
NO2,2009,Summer,Medium,Building Density,23.823
NO2,2009,Summer,High,Building Density,34.157
NO2,2009,Summer,Low,Traffic Density,21.764
NO2,2009,Summer,Medium,Traffic Density,21.993
NO2,2009,Summer,High,Traffic Density,34.232
NO2,2009,Summer,ALL,ALL,23.897
NO2,2009,Winter,Low,Building Density,29.828
NO2,2009,Winter,Medium,Building Density,32.674
NO2,2009,Winter,High,Building Density,40.893
NO2,2009,Winter,Low,Traffic Density,31.422
NO2,2009,Winter,Medium,Traffic Density,30.894
NO2,2009,Winter,High,Traffic Density,41.079
NO2,2009,Winter,ALL,ALL,32.311
O3,2009,ALL,Low,Traffic Density,27.081
O3,2009,ALL,Medium,Traffic Density,24.934
O3,2009,ALL,High,Traffic Density,20.035
O3,2009,ALL,ALL,ALL,24.311
O3,2009,Summer,Low,Traffic Density,27.081
O3,2009,Summer,Medium,Traffic Density,24.934
O3,2009,Summer,High,Traffic Density,19.939
O3,2009,Summer,ALL,ALL,24.311
PM2.5,2009,ALL,Low,Boiler PM2.5 Emissions,10.606
PM2.5,2009,ALL,Medium,Boiler PM2.5 Emissions,11.335
PM2.5,2009,ALL,High,Boiler PM2.5 Emissions,13.504
PM2.5,2009,ALL,Low,Commercial Cooking,11.098
PM2.5,2009,ALL,Medium,Commercial Cooking,10.969
PM2.5,2009,ALL,High,Commercial Cooking,13.372
PM2.5,2009,ALL,Low,Traffic Density,10.844
PM2.5,2009,ALL,Medium,Traffic Density,10.871
PM2.5,2009,ALL,High,Traffic Density,13.728
PM2.5,2009,ALL,ALL,ALL,11.401
PM2.5,2009,Fall,Low,Boiler PM2.5 Emissions,7.865
PM2.5,2009,Fall,Medium,Boiler PM2.5 Emissions,8.549
PM2.5,2009,Fall,High,Boiler PM2.5 Emissions,10.397
PM2.5,2009,Fall,Low,Commercial Cooking,8.277
PM2.5,2009,Fall,Medium,Commercial Cooking,8.177
PM2.5,2009,Fall,High,Commercial Cooking,10.362
PM2.5,2009,Fall,Low,Traffic Density,8.134
PM2.5,2009,Fall,Medium,Traffic Density,8.021
PM2.5,2009,Fall,High,Traffic Density,10.656
PM2.5,2009,Fall,ALL,ALL,8.549
PM2.5,2009,Spring,Low,Boiler PM2.5 Emissions,10.176
PM2.5,2009,Spring,Medium,Boiler PM2.5 Emissions,11.376
PM2.5,2009,Spring,High,Boiler PM2.5 Emissions,13.589
PM2.5,2009,Spring,Low,Commercial Cooking,10.745
PM2.5,2009,Spring,Medium,Commercial Cooking,10.865
PM2.5,2009,Spring,High,Commercial Cooking,13.526
PM2.5,2009,Spring,Low,Traffic Density,10.468
PM2.5,2009,Spring,Medium,Traffic Density,10.909
PM2.5,2009,Spring,High,Traffic Density,13.764
PM2.5,2009,Spring,ALL,ALL,11.325
PM2.5,2009,Summer,Low,Boiler PM2.5 Emissions,11.162
PM2.5,2009,Summer,Medium,Boiler PM2.5 Emissions,11.657
PM2.5,2009,Summer,High,Boiler PM2.5 Emissions,13.477
PM2.5,2009,Summer,Low,Commercial Cooking,11.608
PM2.5,2009,Summer,Medium,Commercial Cooking,11.299
PM2.5,2009,Summer,High,Commercial Cooking,13.406
PM2.5,2009,Summer,Low,Traffic Density,11.346
PM2.5,2009,Summer,Medium,Traffic Density,11.183
PM2.5,2009,Summer,High,Traffic Density,13.767
PM2.5,2009,Summer,ALL,ALL,11.673
PM2.5,2009,Winter,Low,Boiler PM2.5 Emissions,13.222
PM2.5,2009,Winter,Medium,Boiler PM2.5 Emissions,13.756
PM2.5,2009,Winter,High,Boiler PM2.5 Emissions,16.204
PM2.5,2009,Winter,Low,Commercial Cooking,13.629
PM2.5,2009,Winter,Medium,Commercial Cooking,13.704
PM2.5,2009,Winter,High,Commercial Cooking,15.846
PM2.5,2009,Winter,Low,Traffic Density,13.204
PM2.5,2009,Winter,Medium,Traffic Density,13.601
PM2.5,2009,Winter,High,Traffic Density,16.378
PM2.5,2009,Winter,ALL,ALL,14.059
SO2,2009,ALL,ALL,ALL,5.376
SO2,2009,Winter,Low,Boilers Using Residual Oil,3.84
SO2,2009,Winter,Medium,Boilers Using Residual Oil,5.246
SO2,2009,Winter,High,Boilers Using Residual Oil,8.157
SO2,2009,Winter,Low,Night-Time Population Density,4.224
SO2,2009,Winter,Medium,Night-Time Population Density,5.078
SO2,2009,Winter,High,Night-Time Population Density,7.942
SO2,2009,Winter,ALL,ALL,5.376
